material_id,formula,energy_above_hull,band_gap,density,volume,crystal_system,elements
mp-569467,Ag5Te2Cl,0.00042171398437600003,0.23160000000000003,7.211661144323821,3057.797496496935,Monoclinic,"Ag, Cl, Te"
mp-573465,Ag5Te2Cl,0.0,0.198499999999999,7.36996065141199,1496.0595066727228,Orthorhombic,"Ag, Cl, Te"
mp-1191803,Ag5TePO4,0.008690267196969,0.47129999999999905,6.698561799907903,377.74832276500786,Tetragonal,"Ag, O, P, Te"
mp-1214970,Ag6Ge(S2Br)2,0.014315194935897,0.5586,5.525826719757256,1211.5370035140072,Orthorhombic,"Ag, Br, Ge, S"
mp-1214971,Ag6Ge(S2Cl)2,0.011007999134613,0.6229,5.250825515934067,1162.530072856738,Orthorhombic,"Ag, Cl, Ge, S"
mp-15487,Ag6Ge2O7,0.034893903833331005,0.008799999999999001,6.507809808309484,923.1570816565419,Monoclinic,"Ag, Ge, O"
mp-558786,Ag6GeSO8,0.0,0.0,6.214380537691588,470.2396079244027,Tetragonal,"Ag, Ge, O, S"
mp-1229218,Ag6Hg(P10I)2,0.0016453439860430001,1.0085,4.400143558373095,1299.0149759671297,Monoclinic,"Ag, Hg, I, P"
mp-1229209,Ag6HgGeSe6,0.027349276428572003,0.011200000000000002,6.48243268264221,714.2757515775183,Orthorhombic,"Ag, Ge, Hg, Se"
mp-1229201,Ag6HgNO11,0.0,0.0,6.6492477181885725,259.17312062628446,Orthorhombic,"Ag, Hg, N, O"
mp-1205440,Ag6Mo10O33,0.016982136836732,1.8778000000000001,5.107941082511154,693.9330412377585,Triclinic,"Ag, Mo, O"
mp-504579,Ag6Mo10O33,0.017118704795916,2.051,4.947986917740142,716.3658976424979,Triclinic,"Ag, Mo, O"
mp-553919,Ag6Mo2ClO7F3,0.0,1.5871,5.759769569276189,300.85017134687985,Trigonal,"Ag, Cl, F, Mo, O"
mp-1229161,Ag6P6O19,0.0816654194086,0.42760000000000004,4.348269776338285,434.2186789517419,Trigonal,"Ag, O, P"
mp-1229171,Ag6S2IBr,0.081145324999997,0.5861000000000001,6.288392755380496,242.44988095539424,Orthorhombic,"Ag, Br, I, S"
mp-1229145,Ag6SbAsS6,0.004927204999997,1.441999999999999,5.317828429409702,323.5878658384085,Trigonal,"Ag, As, S, Sb"
mp-1229118,Ag6SnSb,0.029359320000001004,0.0,9.601897020221978,153.5140386429762,Orthorhombic,"Ag, Sb, Sn"
mp-1204185,Ag6Te4W3O20,0.045036119583333006,2.4678,6.718062906944417,1003.095215981693,Monoclinic,"Ag, O, Te, W"
mp-531125,Ag7(PbO3)3,0.0032420485526290003,0.0,8.221748392782349,1228.5149789801414,Triclinic,"Ag, O, Pb"
mp-757612,Ag7(PbO3)3,0.0028396552631560004,0.0,8.192763869987525,616.4306218405877,Monoclinic,"Ag, O, Pb"
mp-15077,Ag7AsS6,0.005543654107141,0.7299000000000001,5.62606129032458,1207.0375974621934,Cubic,"Ag, As, S"
mp-1200563,Ag7AsSe6,0.0,0.0,6.415774489172517,1349.762374961889,Cubic,"Ag, As, Se"
mp-34787,Ag7NO11,0.0050050273684040004,0.0,6.113913263480376,256.6830836624116,Trigonal,"Ag, N, O"
mp-37695,Ag7NO11,0.0,0.0,6.506194794075854,241.20675131700725,Orthorhombic,"Ag, N, O"
mp-683910,Ag7P3S11,0.019160843571428002,1.455899999999999,4.356091101934834,1830.8450734822231,Monoclinic,"Ag, P, S"
mp-1197032,Ag7PS6,0.0034787733928540003,0.9116000000000001,5.564568604235669,1167.9178670804927,Cubic,"Ag, P, S"
mp-8594,Ag7PSe6,0.0,0.7841,6.588463101896856,1270.0780856995023,Cubic,"Ag, P, Se"
mp-766328,Ag7Sb9O25,0.066579815670731,0.39829999999999904,6.6441584749714195,562.5560233675459,Trigonal,"Ag, O, Sb"
mp-679950,Ag8Ge3O10,0.052903270238093006,0.2621,6.467928842757477,2548.5695864114628,Monoclinic,"Ag, Ge, O"
mp-9770,Ag8GeS6,0.0,0.6102000000000001,6.204443918976512,1207.5522476673805,Orthorhombic,"Ag, Ge, S"
