material_id,formula,energy_above_hull,band_gap,density,volume,crystal_system,elements,avg_atomic_number,avg_electronegativity,avg_atomic_radius,avg_atomic_mass,num_elements,stability_raw,band_gap_raw,density_raw,final_score,stability_score,band_gap_score,density_score,rag_status
mp-1236522,LiO8,0.070062674444444,0.2727,1.777777671752737,126.03760029095204,Monoclinic,"Li, O",5.5,2.21,102.5,11.4695,2,0.9345247001715866,0.2727,0.6777777671752737,0.29010600782857476,0.2763372752190314,0.054540000000000005,0.6778768510952954,Red
mp-2659,LiN3,0.0,3.6364,1.931723590704999,42.087708451102685,Monoclinic,"Li, N",5.0,2.01,105.0,10.4735,2,1.0,3.6364,0.6931723590704999,0.8568387387033117,1.0,0.72728,0.6932736935165583,Green
mp-973455,LiMg2,0.010646323333333,0.0,1.485496552120324,124.19363149248812,Monoclinic,"Li, Mg",7.5,1.145,147.5,15.6225,2,0.9894658268797545,0.0,0.6485496552120324,0.5715146625218805,0.8835715385269118,0.0,0.6486444662921228,Amber
mp-976262,LiMg,0.011205559166666,0.0,1.273734740890411,122.20410265024168,Monoclinic,"Li, Mg",7.5,1.145,147.5,15.6225,2,0.988918613960251,0.0,0.6273734740890411,0.5642547844016281,0.8775234930288249,0.0,0.627465189436078,Amber
mp-1094673,LiMg,0.000700420000001,0.0,1.279761773169139,40.54286099396268,Tetragonal,"Li, Mg",7.5,1.145,147.5,15.6225,2,0.9993000702447982,0.0,0.6279761773169139,0.6217456255218725,0.9922640587346372,0.0,0.6280679807727695,Amber
mp-22902,LiBi,0.003396496666663,0.0,7.527518229473442,47.6313585812526,Tetragonal,"Bi, Li",43.0,1.44,152.5,107.9602,2,0.9966150004729472,0.0,0.7472481770526558,0.6307652079607657,0.9625874491976543,0.0,0.747357416809693,Amber
mp-1222413,LiB3,0.0,0.091899999999999,1.78034894226488,146.8971922439705,Tetragonal,"B, Li",4.0,1.51,115.0,8.875,2,1.0,0.091899999999999,0.678034894226488,0.6411408031471513,1.0,0.0183799999999998,0.678134015735757,Amber
mp-1094567,LiMg3,0.028311948333333,0.0,1.512301101929622,87.68360185231192,Tetragonal,"Li, Mg",7.5,1.145,147.5,15.6225,2,0.9724675489969553,0.0,0.6512301101929622,0.47811449160875563,0.6956988579666561,0.0,0.6513253131271378,Amber
mp-1185253,LiTl3,0.046669947499999,0.0,9.85299574839074,104.504781143474,Tetragonal,"Li, Tl",42.0,1.39,167.5,105.66,2,0.9554110179512926,0.0,0.5147004251609261,0.3565463022889692,0.507182337016582,0.0,0.514775668903391,Red
mp-1185266,LiNi3,0.062328318333333,0.0,7.242594201128479,41.96201584353002,Tetragonal,"Li, Ni",15.5,1.4449999999999998,140.0,32.8167,2,0.9413285730431071,0.0,0.7757405798871522,0.33093917979869814,0.3515367656248962,0.0,0.7758539849312501,Red
mp-1185275,LiPb3,0.020380532500002,0.0,9.339186229763522,111.75672695481288,Tetragonal,"Li, Pb",42.5,1.39,162.5,107.07,2,0.9800265373055793,0.0,0.5660813770236478,0.5028549398413314,0.7792442268361626,0.0,0.5661641321162507,Amber
mp-1185332,LiGa3,0.095828552750001,0.0,5.567849324715847,64.4520131121257,Tetragonal,"Ga, Li",17.0,1.395,137.5,38.3315,2,0.9125515095317442,0.0,0.9432150675284153,0.20541039180079257,0.033479601375137946,0.0,0.9433529555661179,Red
mp-1185337,LiHg3,0.01292895625,0.0,11.467979488473103,88.14005961426192,Tetragonal,"Hg, Li",41.5,1.44,147.5,103.766,2,0.987236068067533,0.0,0.35320205115268966,0.5001143532715173,0.8589272323246462,0.0,0.35325368554597136,Amber
mp-1185411,LiEu3,0.096557981666666,0.0,4.96072722806257,154.92734078665288,Tetragonal,"Eu, Li",33.0,0.49,165.0,79.452,2,0.9119444814765684,0.0,0.996072722806257,0.21262889354197614,0.026770451854963184,0.0,0.9962183380724727,Red
mp-1185455,LiRh3,0.068323267499998,0.0,9.568696944553352,54.77878685599404,Tetragonal,"Li, Rh",24.0,1.63,140.0,54.92275,2,0.9360462609226115,0.0,0.5431303055446648,0.2552190686298772,0.2931542550861259,0.0,0.5432097054340713,Red
mp-1185461,LiSn3,0.033758912499999,0.0,6.137243419841,98.23523986362396,Tetragonal,"Li, Sn",26.5,1.47,145.0,62.825,2,0.9673435342691673,0.0,0.8862756580159,0.4968140054449574,0.6390659220435477,0.0,0.8864052221159177,Amber
mp-862658,LiCu3,0.0,0.0,7.085672707099158,46.30296399536622,Tetragonal,"Cu, Li",16.0,1.44,140.0,35.243,2,1.0,0.0,0.7914327292900842,0.6583096856719941,1.0,0.0,0.7915484283599702,Amber
mp-862716,LiAg3,0.0,0.0,8.287157330778992,66.23307126729085,Tetragonal,"Ag, Li",25.0,1.455,152.5,57.4041,2,1.0,0.0,0.6712842669221007,0.6342764803122531,1.0,0.0,0.6713824015612654,Amber
mp-865939,LiMg2,0.0,0.0,1.49661688061598,61.63541710870612,Tetragonal,"Li, Mg",7.5,1.145,147.5,15.6225,2,1.0,0.0,0.649661688061598,0.629951332341819,1.0,0.0,0.6497566617090951,Amber
mp-972285,Sr3Li,0.094700251666667,0.0,2.343892916688241,191.14145425242413,Tetragonal,"Li, Sr",20.5,0.965,172.5,47.28,2,0.9134920709824564,0.0,0.7343892916688242,0.16883688698465077,0.04387511333201388,0.0,0.7344966515932191,Red
mp-973748,LiIn3,0.014984695000002,0.0,6.341089116674805,92.0197011225558,Tetragonal,"In, Li",26.0,1.38,150.0,60.879,2,0.9852365310789223,0.0,0.8658910883325195,0.5916172555778938,0.8368274421859159,0.0,0.8660176724246791,Amber
mp-975906,LiAl3,0.026654015,0.0,2.285029235514105,63.866797045712175,Tetragonal,"Al, Li",8.0,1.295,135.0,16.96076925,2,0.9740379771465657,0.0,0.7285029235514104,0.5022498558391149,0.7130559424977392,0.0,0.7286094229512263,Amber
mp-975909,LiAu3,0.004237167500001,0.0,15.100247536063932,65.74315071367589,Tetragonal,"Au, Li",41.0,1.69,140.0,101.9532845,2,0.995780710337032,0.0,0.0,0.47668324801760864,0.9533664960352173,0.0,0.0,Amber
mp-976272,LiCa3,0.07740214875,0.0,1.405400504088731,150.26254450633243,Tetragonal,"Ca, Li",11.5,0.99,162.5,23.509,2,0.9281585350096044,0.0,0.6405400504088731,0.23111450263391925,0.2059755290399572,0.0,0.6406336905697032,Red
mp-7943,LiAs,0.0,0.3285,3.784026537081356,287.3892010245731,Monoclinic,"As, Li",18.0,1.58,130.0,40.9307975,2,1.0,0.3285,0.8784026537081356,0.6954162133716874,1.0,0.06570000000000001,0.8785310668584365,Amber
mp-974920,Na,0.012510683448275,0.0,1.030260057844173,37.05414937154716,Tetragonal,Na,11.0,0.93,180.0,22.98976928,1,0.9876438998098589,0.0,0.6030260057844173,0.552340219260384,0.8634347738048262,0.0,0.6031141617898543,Amber
mp-973198,Na,0.004727346666666,0.0,1.030318807132385,111.15610957684376,Trigonal,Na,11.0,0.93,180.0,22.98976928,1,0.9952948959910869,0.0,0.6030318807132385,0.5946225352321333,0.9479970554332553,0.0,0.6031200375775277,Amber
mp-10172,Na,0.0,0.0,1.033494165918581,73.87639201807406,Hexagonal,Na,11.0,0.93,180.0,22.98976928,1,1.0,0.0,0.6033494165918581,0.6206875239753049,1.0,0.0,0.6034376198765246,Amber
mp-982370,Na,0.01121293,0.0,1.02710536919743,148.671835314138,Hexagonal,Na,11.0,0.93,180.0,22.98976928,1,0.988911405632442,0.0,0.602710536919743,0.559281641020854,0.8774438233189166,0.0,0.6027986468069783,Amber
mp-1186055,Na,0.0263165645,0.0,1.000853213096242,762.8573216405483,Cubic,Na,11.0,0.93,180.0,22.98976928,1,0.9743582385686029,0.0,0.6000853213096242,0.478332418014054,0.7165956170608343,0.0,0.6001730474181843,Amber
mp-1186081,Na,0.019195485172413,0.0,1.006686925441565,1099.7330591995158,Cubic,Na,11.0,0.93,180.0,22.98976928,1,0.9811660417930856,0.0,0.6006686925441564,0.5160705745426474,0.7918385475111336,0.0,0.6007565039354029,Amber
mp-1525464,Na,0.014505351249999,0.0,1.015385754013623,300.7756208829742,Cubic,Na,11.0,0.93,180.0,22.98976928,1,0.985702045600719,0.0,0.6015385754013624,0.541311562751966,0.84197251991983,0.0,0.6016265139602552,Amber
mp-567772,Na,0.020555261249999,0.0,1.006618567252059,303.3952388071747,Cubic,Na,11.0,0.93,180.0,22.98976928,1,0.9798587474579059,0.0,0.6006618567252059,0.5088448020738147,0.7773897373007781,0.0,0.6007496671171282,Amber
mp-1186040,Na,0.02365727875,0.0,1.016935717645674,300.3171934074839,Cubic,Na,11.0,0.93,180.0,22.98976928,1,0.976889453881588,0.0,0.6016935717645674,0.4926421852479913,0.7445717573030688,0.0,0.6017815329822844,Amber
mp-974558,Na,0.008802479999999,0.0,1.016804520724181,37.54449286644378,Cubic,Na,11.0,0.93,180.0,22.98976928,1,0.9912743275571655,0.0,0.601680452072418,0.5721336366077818,0.9035599086666934,0.0,0.6017684113721753,Amber
mp-127,Na,0.015772269999999,0.0,1.024636726390733,37.25750706727941,Cubic,Na,11.0,0.93,180.0,22.98976928,1,0.9844726318429633,0.0,0.6024636726390733,0.5347025898831993,0.8283844811914509,0.0,0.6025517464373693,Amber
mp-1079952,Na,0.086311797198275,0.0,0.9592318243653052,318.38318208557206,Orthorhombic,Na,11.0,0.93,180.0,22.98976928,1,0.9205460187205154,0.0,0.5959231824365305,0.1801213323372437,0.12183854464067245,0.0,0.5960103000845374,Red
mp-1545923,Na,0.0066270775,0.0,1.014423193825449,301.06101916644946,Orthorhombic,Na,11.0,0.93,180.0,22.98976928,1,0.9934165515232726,0.0,0.6014423193825449,0.5839244187882395,0.9272367400285475,0.0,0.6015302438698289,Amber
mp-2018774,Na,0.01088432,0.0,1.012528815046613,150.81214285497376,Orthorhombic,Na,11.0,0.93,180.0,22.98976928,1,0.9892328728573019,0.0,0.6012528815046613,0.5607665681406135,0.8809968249619722,0.0,0.6013407782981369,Amber
mp-31284,NaSn5,0.022532833333333,0.0,5.695061538475,359.5354909110029,Tetragonal,"Na, Sn",30.5,1.445,162.5,70.84988464,2,0.9779637067888777,0.0,0.9304938461525001,0.5643484188484797,0.7564448879039283,0.0,0.9306298744825781,Amber
mp-570538,NaN3,0.0,3.9442,1.921670516506478,56.17582560462735,Monoclinic,"N, Na",9.0,1.985,122.5,18.49838464,2,1.0,3.9442,0.6921670516506478,0.8751056478262851,1.0,0.78884,0.6922682391314252,Green
mp-583168,NaSn2,0.0,0.0,4.886661814469602,707.9198219665092,Monoclinic,"Na, Sn",30.5,1.445,162.5,70.84988464,2,1.0,0.0,0.9886661814469602,0.6977621427910788,1.0,0.0,0.9888107139553942,Amber
mp-12180,NaS2,0.0,2.0185,2.162325110475751,535.223051008419,Tetragonal,"Na, S",13.5,1.755,140.0,27.524884640000003,2,1.0,2.0185,0.7162325110475751,0.7643774433286483,1.0,0.4037,0.7163372166432416,Green
mp-15514,NaSe2,0.0,1.1815,3.775833329419609,636.4851691485202,Tetragonal,"Na, Se",22.5,1.74,147.5,50.98038464,2,1.0,1.1815,0.8775833329419609,0.7464323252632513,1.0,0.2363,0.8777116263162567,Green
mp-22924,NaBi,0.0,0.0,6.825293767530593,56.43647606901757,Tetragonal,"Bi, Na",47.0,1.415,170.0,115.98508464,2,1.0,0.0,0.8174706232469406,0.6635180257561452,1.0,0.0,0.8175901287807257,Amber
mp-1238787,NaO2,0.065687235,0.0,2.12868814827235,85.79055387475346,Tetragonal,"Na, O",9.5,2.185,120.0,19.49438464,2,0.9383616197673608,0.0,0.712868814827235,0.30196693158277643,0.318744651691075,0.0,0.7129730286861945,Red
mp-1183356,Ba3Na,0.075012718541666,0.0,3.065818983012419,235.59315120059364,Tetragonal,"Ba, Na",33.5,0.91,197.5,80.15838464,2,0.9302215525008612,0.0,0.8065818983012419,0.27572842965369826,0.22877693449981962,0.0,0.8066998120189423,Red
mp-1186109,NaAu3,0.091739266250002,0.0,13.728449386316033,74.2536487007512,Tetragonal,"Au, Na",45.0,1.665,157.5,109.97816914,2,0.9159696192250043,0.0,0.12715506136839672,0.061063780397405676,0.07125810075898364,0.0,0.12717365008956927,Red
mp-1186127,NaCd3,0.0,0.0,6.765046491725234,88.41978865924001,Tetragonal,"Cd, Na",29.5,1.31,167.5,67.70188464,2,1.0,0.0,0.8234953508274766,0.6647231474225053,1.0,0.0,0.8236157371125264,Amber
mp-1186132,NaCa3,0.081487712499999,0.0,1.408077519308356,168.90310433474266,Tetragonal,"Ca, Na",15.5,0.965,180.0,31.533884640000004,2,0.9246522068090541,0.0,0.6408077519308356,0.21179128558643537,0.16722199868215526,0.0,0.6409014312267887,Red
mp-1186151,NaLi3,0.043194687499999,0.0,0.729616427989859,99.71378413971716,Tetragonal,"Li, Na",7.0,0.955,162.5,14.96488464,2,0.9585938386980147,0.0,0.5729616427989859,0.38578923884017535,0.5423603161949657,0.0,0.5730454037134626,Red
mp-1186158,NaIn3,0.009501042499998,0.0,6.02810591243865,101.21831675338976,Tetragonal,"In, Na",30.0,1.355,167.5,68.90388464,2,0.9905883777232474,0.0,0.897189408756135,0.627453353583699,0.8959784798351009,0.0,0.897320568330743,Amber
mp-1186172,NaEu3,0.099302565862068,0.0,4.479561741192569,177.5177868092662,Tetragonal,"Eu, Na",37.0,0.465,182.5,87.47688464,2,0.9096676666226141,0.0,0.9479561741192569,0.19042198151458833,0.0016060609265959869,0.0,0.9480947552564517,Red
mp-1186189,NaTl3,0.0,0.0,9.4030524179055,112.3395601455914,Tetragonal,"Na, Tl",46.0,1.365,185.0,113.68488464,2,1.0,0.0,0.55969475820945,0.6119553159292257,1.0,0.0,0.5597765796461285,Amber
mp-454,NaGa4,0.0,0.0,5.124197298645112,97.82731658601683,Tetragonal,"Ga, Na",21.0,1.37,155.0,46.35638464,2,1.0,0.0,0.9875802701354888,0.6975449287790416,1.0,0.0,0.9877246438952079,Amber
mp-973174,NaAg3,0.072140847083332,0.0,7.442921382900342,77.32628907988736,Tetragonal,"Ag, Na",29.0,1.43,170.0,65.42898464,2,0.9327132743057174,0.0,0.7557078617099658,0.2793219549211489,0.25631657456903234,0.0,0.7558183381831637,Red
mp-974862,Rb3Na,0.056405154030171,0.0,1.502870152588959,308.7048283788206,Tetragonal,"Na, Rb",24.0,0.875,207.5,54.22878464,2,0.9466065137840475,0.0,0.6502870152588959,0.3350118969111172,0.4098709616931959,0.0,0.650382080322596,Red
mp-976971,NaPd3,0.000252915000004,0.0,9.03658126774107,62.8909424466829,Tetragonal,"Na, Pd",28.5,1.5650000000000002,160.0,64.70488464,2,0.9997471489498194,0.0,0.5963418732258929,0.617888498144325,0.9972053754558292,0.0,0.5964290520820519,Amber
mp-1106381,NaAs,0.0,0.5734,3.495268713941957,372.1273917629648,Monoclinic,"As, Na",22.0,1.5550000000000002,147.5,48.95568214,2,1.0,0.5734,0.8495268713941957,0.7043342126422845,1.0,0.11468,0.8496510632114226,Green
mp-1545216,NaO2,0.0,0.4836,2.33505871671538,156.41691059811396,Monoclinic,"Na, O",9.5,2.185,120.0,19.49438464,2,1.0,0.4836,0.733505871671538,0.6757386204898601,1.0,0.09672,0.7336131024493002,Amber
mp-29657,NaGe,0.0,0.665199999999999,3.188143796839254,796.9375432905721,Monoclinic,"Ge, Na",21.5,1.47,152.5,47.80988464,2,1.0,0.665199999999999,0.8188143796839253,0.7036988163321295,1.0,0.1330399999999998,0.8189340816606475,Green
mp-7944,NaSb,0.0,0.6041000000000001,4.030017785940886,477.14458751880505,Monoclinic,"Na, Sb",31.0,1.49,162.5,72.37488464,2,1.0,0.6041000000000001,0.9030017785940886,0.7168727575751024,1.0,0.12082000000000002,0.9031337878755121,Green
mp-11051,NaSn,0.0,0.342899999999999,3.978693238379946,946.232296967758,Tetragonal,"Na, Sn",30.5,1.445,162.5,70.84988464,2,1.0,0.342899999999999,0.8978693238379946,0.7001741165617951,1.0,0.0685799999999998,0.8980005828089753,Green
mp-1195785,NaP7,0.0,1.7429,2.091801571441959,1522.926106728392,Tetragonal,"Na, P",13.0,1.56,140.0,26.981765639,2,1.0,1.7429,0.7091801571441959,0.7464307663521059,1.0,0.34858,0.7092838317605297,Green
mp-30792,NaPb,0.0,0.1566,6.136807904283582,996.5809211118294,Tetragonal,"Na, Pb",46.5,1.365,180.0,115.09488464,2,1.0,0.1566,0.8863192095716418,0.6866857560076869,1.0,0.03132,0.8864487800384349,Amber
mp-2739257,K,0.000127825,0.0,0.855521016031472,607.1084484990222,Tetragonal,K,19.0,0.82,220.0,39.0983,1,0.9998721913371422,0.0,0.5855521016031472,0.616421240952667,0.9985874006616751,0.0,0.5856377031091475,Amber
mp-1180961,K,0.07119881125,0.0,0.8274905480048621,156.9184197793768,Tetragonal,K,19.0,0.82,220.0,39.0983,1,0.9335335229069972,0.0,0.5827490548004862,0.24925801646564386,0.26538233431897673,0.0,0.5828342465307774,Red
mp-604325,K,0.073541117,0.0,0.8309874794774991,156.25808135754153,Monoclinic,K,19.0,0.82,220.0,39.0983,1,0.9314966927344992,0.0,0.5830987479477499,0.23807197965449195,0.24287036298919595,0.0,0.5831839907994698,Red
mp-1184764,K,0.00803126625,0.0,0.8434798582662051,230.9157259111092,Trigonal,K,19.0,0.82,220.0,39.0983,1,0.9920327210882285,0.0,0.5843479858266205,0.5728576913168802,0.9119420181122937,0.0,0.584433411303667,Amber
mp-1184755,K,0.008696316249999,0.0,0.8442967484979941,153.7948705905765,Hexagonal,K,19.0,0.82,220.0,39.0983,1,0.9913786576694075,0.0,0.5844296748497995,0.5692595286585952,0.9047130124096245,0.0,0.5845151122689146,Amber
mp-604318,K,0.008703191249999,0.0,0.8400540512180451,309.14322474135633,Hexagonal,K,19.0,0.82,220.0,39.0983,1,0.9913719007479158,0.0,0.5840054051218045,0.569137322027025,0.9046383318471758,0.0,0.584090780517186,Amber
mp-1199937,K,0.049798189098765,0.0,0.8433094593985121,6235.984386265815,Cubic,K,19.0,0.82,220.0,39.0983,1,0.9525640360062766,0.0,0.5843309459398511,0.3547413741201827,0.4757162006700266,0.0,0.5844163689258469,Red
mp-1184905,K,0.02097077575,0.0,0.868387443452124,1495.2831268391355,Cubic,K,19.0,0.82,220.0,39.0983,1,0.9794599647236769,0.0,0.5868387443452124,0.5038760115710981,0.7729822095643026,0.0,0.5869245339447337,Amber
mp-1185201,K,0.016292821077587,0.0,0.8400567315518841,2241.281228189848,Cubic,K,19.0,0.82,220.0,39.0983,1,0.9839683792508624,0.0,0.5840056731551885,0.528223836081028,0.8228112527261544,0.0,0.5840910485897536,Amber
mp-1184808,K,0.01347806125,0.0,0.8486241661423151,612.042477015757,Cubic,K,19.0,0.82,220.0,39.0983,1,0.9867011810464091,0.0,0.5848624166142316,0.5434972925834397,0.8530154182486385,0.0,0.5849479172956024,Amber
mp-10157,K,0.00693026625,0.0,0.8318754308992641,78.04564502820226,Cubic,K,19.0,0.82,220.0,39.0983,1,0.9931174317802467,0.0,0.5831875430899264,0.5786199262322401,0.9239307328954585,0.0,0.5832727989225542,Amber
mp-58,K,0.01521372625,0.0,0.826864520888935,78.51861211537867,Cubic,K,19.0,0.82,220.0,39.0983,1,0.9850142626556119,0.0,0.5826864520888935,0.5337397422892455,0.834370830711558,0.0,0.5827716346673323,Amber
mp-1080043,K,0.0636205245,0.0,0.8093310919806701,641.7571768187781,Orthorhombic,K,19.0,0.82,220.0,39.0983,1,0.94018494093097,0.0,0.5809331091980671,0.2856520193760198,0.3388968245694901,0.0,0.5810180354563739,Red
mp-1545455,K,0.00632175,0.0,0.846322284768652,613.7071492134389,Orthorhombic,K,19.0,0.82,220.0,39.0983,1,0.9937179634644686,0.0,0.5846322284768652,0.5822275798894123,0.9305680815759558,0.0,0.5847176955071721,Amber
mp-972981,K,0.006670691249999,0.0,0.8422291412147711,154.17242508138494,Orthorhombic,K,19.0,0.82,220.0,39.0983,1,0.9933735120054843,0.0,0.5842229141214771,0.5802421881367128,0.9267610477476786,0.0,0.584308321314367,Amber
mp-1184804,K,0.0,0.0,0.8483626258230531,612.2311625848381,Orthorhombic,K,19.0,0.82,220.0,39.0983,1,1.0,0.0,0.5848362625823053,0.6169843518880468,1.0,0.0,0.5849217594402341,Amber
mp-573691,K,0.031988253249999,0.0,0.8777080958565251,591.7617020432232,Orthorhombic,K,19.0,0.82,220.0,39.0983,1,0.9690032777512149,0.0,0.5877708095856524,0.44627642716755583,0.6574101601578217,0.0,0.5878567354432248,Amber
mp-181,KGa3,0.0,0.216299999999999,4.328097253195336,285.75435797216085,Tetragonal,"Ga, K",25.0,1.315,175.0,54.41065,2,1.0,0.216299999999999,0.9328097253195337,0.699567218441316,1.0,0.0432599999999998,0.9329460922065802,Amber
mp-29055,KSb2,0.0,0.2153,4.338160462908972,216.3583998787304,Monoclinic,"K, Sb",35.0,1.4349999999999998,182.5,80.42915,2,1.0,0.2153,0.9338160462908972,0.699708512058279,1.0,0.04306,0.9339525602913952,Amber
mp-976802,KF2,0.0,1.445599999999999,2.117093666735462,120.93884935973416,Tetragonal,"F, K",14.0,2.4,135.0,29.0483515815,2,1.0,1.445599999999999,0.7117093666735462,0.7290986822066968,1.0,0.2891199999999998,0.7118134110334845,Green
mp-1185042,KHg3,0.030033264166661,0.0,8.9531932014525,118.86115096040626,Tetragonal,"Hg, K",49.5,1.36,185.0,119.84515,2,0.9708424327529276,0.0,0.60468067985475,0.4598224834511781,0.6777373357999625,0.0,0.6047690777559841,Amber
mp-1185148,KCl3,0.051830397499999,0.0,2.032776402422387,118.82149403364016,Tetragonal,"Cl, K",18.0,1.99,160.0,37.274150000000006,2,0.9507236170173538,0.0,0.7032776402422387,0.36836361782847904,0.45537505486767316,0.0,0.7033804519732124,Red
mp-1866,KO2,0.0172468975,0.0,2.39878116699765,49.21645786667448,Tetragonal,"K, O",13.5,2.13,140.0,27.54865,2,0.9830455147689453,0.0,0.739878116699765,0.5543029236558565,0.8126113356988505,0.0,0.7399862790321566,Amber
mp-22481,KIn4,0.0,0.0,5.516580995014355,150.01381354340262,Tetragonal,"In, K",34.0,1.3,187.5,76.95815,2,1.0,0.0,0.9483419004985645,0.6896961076049729,1.0,0.0,0.9484805380248643,Amber
mp-973508,KRb3,0.0282987225625,0.0,1.35444622063687,362.2824661624337,Tetragonal,"K, Rb",28.0,0.82,227.5,62.28305,2,0.9724800566784911,0.0,0.635444622063687,0.47502605273472254,0.6958370985386679,0.0,0.635537517326943,Amber
mp-974738,KSr3,0.09926039425,0.0,2.1515263941934952,233.0501522023292,Tetragonal,"K, Sr",28.5,0.885,210.0,63.35915,2,0.909702564770631,0.0,0.7151526394193495,0.1440473229770465,0.001991771094397521,0.0,0.7152571871492387,Red
mp-1180711,KO2,0.038029273333334,0.0,2.265400559582304,208.45675478897203,Monoclinic,"K, O",13.5,2.13,140.0,27.54865,2,0.9633639683289336,0.0,0.7265400559582305,0.4428702304030959,0.5950819534431417,0.0,0.7266462684076254,Amber
mp-1180742,KO2,0.044124390833333,0.0,2.292020844942108,206.0356693481888,Monoclinic,"K, O",13.5,2.13,140.0,27.54865,2,0.9577402929950553,0.0,0.7292020844942108,0.4123250081047148,0.5329265417678535,0.0,0.7293086861039402,Amber
mp-1196514,KS3,0.0,1.8888999999999991,1.990182734819924,903.072089486542,Monoclinic,"K, S",17.5,1.7,160.0,35.57915,2,1.0,1.8888999999999991,0.6990182734819924,0.7531580925077453,1.0,0.37777999999999984,0.6991204625387271,Green
mp-1536,KSb,0.0,0.8246000000000001,3.457066707542885,618.1228513850983,Monoclinic,"K, Sb",35.0,1.4349999999999998,182.5,80.42915,2,1.0,0.8246000000000001,0.8457066707542885,0.7186420608197409,1.0,0.16492000000000004,0.8458303040987047,Green
mp-31104,KBi,0.0,0.4308,5.003121956310277,1317.3994207253545,Monoclinic,"Bi, K",51.0,1.36,190.0,124.03935,2,1.0,0.4308,0.9996878043689723,0.7258147896243531,1.0,0.08616000000000001,0.9998339481217655,Green
mp-3346628,KO2,0.00284515,0.1754,2.336503315709114,202.11315163673416,Monoclinic,"K, O",13.5,2.13,140.0,27.54865,2,0.99716292191272,0.1754,0.7336503315709114,0.6415971794850701,0.9686433255832689,0.03508,0.7337575834671786,Amber
mp-734250,KO2,0.092673766666667,0.0082,2.085648292808331,226.42266703163955,Monoclinic,"K, O",13.5,2.13,140.0,27.54865,2,0.9151862436037249,0.0082,0.7085648292808331,0.1735256217465787,0.06259987791605326,0.0016400000000000002,0.7086684139427604,Red
mp-1726,KO3,0.097024780625,0.4127,2.04941168579816,282.280308668779,Tetragonal,"K, O",13.5,2.13,140.0,27.54865,2,0.9115564367017099,0.4127,0.704941168579816,0.1770116471592343,0.022481604918073828,0.08254,0.7050442235009868,Red
mp-827,KN3,0.0,3.8956,2.057829582410366,130.91489535524028,Tetragonal,"K, N",13.0,1.93,142.5,26.55265,2,1.0,3.8956,0.7057829582410367,0.8749132272445853,1.0,0.77912,0.7058861362229266,Green
mp-1201508,KSi,0.014796516249999,1.5811000000000002,1.849937231404449,964.8874363845968,Tetragonal,"K, Si",16.5,1.36,165.0,33.59165,2,0.9854192283742982,1.5811000000000002,0.6849937231404449,0.6513081201903073,0.8388466955979403,0.31622000000000006,0.6850938619566853,Amber
mp-1201758,KGe,0.00940166234375,1.0097,2.980031553203468,996.2085787233392,Tetragonal,"Ge, K",25.5,1.4149999999999998,172.5,55.86415,2,0.9906859056265866,1.0097,0.7980031553203468,0.6687341642226481,0.897056402478567,0.20194,0.7981198149168225,Amber
mp-21526,KPb,0.0,0.5708000000000001,5.107315531405211,1281.2615838509246,Tetragonal,"K, Pb",50.5,1.31,200.0,123.14915,2,1.0,0.5708000000000001,0.9892684468594789,0.7321306134825456,1.0,0.11416000000000003,0.9894130674127277,Green
mp-542374,KSn,0.0,0.7321000000000001,3.411914083401286,1228.855549246432,Tetragonal,"K, Sn",34.5,1.39,182.5,78.90415,2,1.0,0.7321000000000001,0.8411914083401286,0.7121888763202151,1.0,0.14642000000000002,0.8413143816010756,Green
mp-21325,KO2,0.056030107499999,0.1547,2.06561693280497,114.30920260379078,Monoclinic,"K, O",13.5,2.13,140.0,27.54865,2,0.9469426987904329,0.1547,0.706561693280497,0.3574083124891564,0.41358663093623704,0.030940000000000002,0.7066649851051893,Red
mp-1056351,Mg,0.037615175,0.0,1.782330131270344,22.644178710566425,Tetragonal,Mg,12.0,1.31,150.0,24.305,1,0.9637484339991461,0.0,0.6782330131270344,0.4353320539655249,0.5993312424913757,0.0,0.6783321635991852,Amber
mp-1094122,Mg,0.003384133333333,0.0,1.7894791436807,202.98343202609,Trigonal,Mg,12.0,1.31,150.0,24.305,1,0.996627280399491,0.0,0.67894791436807,0.6171710201293119,0.9627231725181442,0.0,0.6790471693511989,Amber
mp-153,Mg,0.0,0.0,1.8017993845931344,44.79899633535127,Hexagonal,Mg,12.0,1.31,150.0,24.305,1,1.0,0.0,0.6801799384593135,0.6360558747102592,1.0,0.0,0.6802793735512958,Amber
mp-973364,Mg,0.008570822499999,0.0,1.790009721140348,90.18811805782045,Hexagonal,Mg,12.0,1.31,150.0,24.305,1,0.9915020122446593,0.0,0.6790009721140348,0.5888582385460162,0.9060763831505749,0.0,0.6791002348536433,Amber
mp-1056702,Mg,0.030189964999999,0.0,1.785243836628089,22.60722103370626,Cubic,Mg,12.0,1.31,150.0,24.305,1,0.9706947591942433,0.0,0.6785243836628089,0.4737773056554294,0.6761051806187623,0.0,0.6786235767302413,Amber
mp-110,Mg,0.039679875,0.0,1.811054814310633,22.28502511067041,Cubic,Mg,12.0,1.31,150.0,24.305,1,0.9618345262285662,0.0,0.6811054814310633,0.4253299430288975,0.5781778653267509,0.0,0.6812050518276104,Amber
