material_id,formula,energy_above_hull,band_gap,density,volume,crystal_system,elements,avg_atomic_number,avg_electronegativity,avg_atomic_radius,avg_atomic_mass,num_elements
mp-7599,BeO,0.01534663125,7.0846,2.912878239417336,57.033223656855846,Tetragonal,"Be, O",6.0,2.505,82.5,12.50559155,2
mp-776104,K2O,0.051067390416667,1.169,2.1409947642857032,584.4615437466448,Tetragonal,"K, O",13.5,2.13,140.0,27.548650000000002,2
mp-1079720,AgO,0.042348117499999,0.115999999999999,7.621574678691285,107.94986472338864,Monoclinic,"Ag, O",27.5,2.685,110.0,61.9336,2
mp-755459,Rb2O,0.018086263333333,0.306699999999999,3.343797460654141,185.66487597855013,Monoclinic,"O, Rb",22.5,2.13,147.5,50.733399999999996,2
mp-33104,Sm2O,0.071468046805553,0.0,7.975357339320386,131.88749155029794,Tetragonal,"O, Sm",35.0,2.3049999999999997,122.5,83.1795,2
mp-697085,H2O,0.020459285,5.2923,1.639998997223998,72.96364518850183,Tetragonal,"H, O",4.5,2.8200000000000003,42.5,8.5035,2
mp-936219,K2O,0.039456189999999,0.110999999999999,1.7791752852849272,175.829935846865,Tetragonal,"K, O",13.5,2.13,140.0,27.548650000000002,2
mp-776922,Rb2O,0.002575112222221,0.1921,2.9755505188420552,312.9634685574108,Trigonal,"O, Rb",22.5,2.13,147.5,50.733399999999996,2
mp-776952,Na2O,0.07951855111111,1.5089,2.505816977035073,123.21544215593173,Trigonal,"Na, O",9.5,2.185,120.0,19.49438464,2
mp-998929,K2O,0.059394456666666,1.853399999999999,2.671810555265089,175.62937367818262,Trigonal,"K, O",13.5,2.13,140.0,27.548650000000002,2
mp-1215377,Zr4O,0.0,0.0,6.611601408616027,286.99175263227033,Trigonal,"O, Zr",24.0,2.385,107.5,53.6115,2
mp-24043,H2O,0.005572493055555,5.4391,1.321090483136175,271.7307553201476,Trigonal,"H, O",4.5,2.8200000000000003,42.5,8.5035,2
mp-557812,Ti3O,0.004301608958332,0.0,4.890996522584021,325.1149715865706,Trigonal,"O, Ti",15.0,2.49,100.0,31.933,2
mp-753629,Zr2O,0.008804855277775,0.0,6.854541899733948,288.44786290793894,Trigonal,"O, Zr",24.0,2.385,107.5,53.6115,2
mp-1065190,AgO,0.0055116425,0.0,7.138368094620301,57.62857453119974,Monoclinic,"Ag, O",27.5,2.685,110.0,61.9336,2
mp-557835,TlF,0.00303393375,2.9859,8.759631974416461,84.69169618326497,Tetragonal,"F, Tl",45.0,2.89,120.0,111.6892015815,2
mp-706,HgF,0.0,1.7704,9.86323787350034,73.9382192262809,Tetragonal,"F, Hg",44.5,2.94,100.0,109.79520158150001,2
mp-29504,ClF,0.071231287708332,2.0897,2.430961145713511,148.7784901938438,Monoclinic,"Cl, F",13.0,3.5700000000000003,75.0,27.2242015815,2
mp-1391,Ag2F,0.0,0.0,8.762918242663323,44.481336035584704,Trigonal,"Ag, F",28.0,2.955,105.0,63.433301581500004,2
mp-1185301,LiF,0.024405554999999,0.0,2.208489907016897,39.00709914139489,Hexagonal,"F, Li",6.0,2.48,97.5,12.9692015815,2
mp-2064,RbF,0.051583325000001,5.905,4.530668967511548,38.28799075741165,Cubic,"F, Rb",23.0,2.4,142.5,52.233101581499994,2
mp-1138,LiF,0.0,8.7161,2.5304317804069383,17.02215120415618,Cubic,"F, Li",6.0,2.48,97.5,12.9692015815,2
mp-11718,RbF,0.0,5.5244,3.883571764177565,44.66769821355681,Cubic,"F, Rb",23.0,2.4,142.5,52.233101581499994,2
mp-1784,CsF,0.0,5.2626,4.642591754438939,54.33221336326164,Cubic,"Cs, F",32.0,2.385,155.0,75.9519275615,2
mp-2175,TlF,0.057131171250002,2.211699999999999,8.687402870625727,42.69792139851906,Cubic,"F, Tl",45.0,2.89,120.0,111.6892015815,2
mp-463,KF,0.0,5.949400000000001,2.579080538706912,37.40551869412881,Cubic,"F, K",14.0,2.4,135.0,29.0483515815,2
mp-682,NaF,0.0,6.204,2.918620456906104,23.889026260060263,Cubic,"F, Na",10.0,2.455,115.0,20.994086221499998,2
mp-7592,AgF,0.0,0.0,7.067923081136195,29.806061616982827,Cubic,"Ag, F",28.0,2.955,105.0,63.433301581500004,2
mp-632296,HF,0.030579284999999,6.8835000000000015,1.721541337771706,38.59484955081889,Orthorhombic,"F, H",5.0,3.09,37.5,10.003201581499999,2
mp-558134,TlF,0.006064926249997,3.1435,7.921891020860189,93.64785351136244,Orthorhombic,"F, Tl",45.0,2.89,120.0,111.6892015815,2
mp-720,TlF,0.0,3.205,8.620321740484021,172.12074263317166,Orthorhombic,"F, Tl",45.0,2.89,120.0,111.6892015815,2
mp-1536913,HF,0.0,6.9766,1.947792991229329,34.11175069732638,Orthorhombic,"F, H",5.0,3.09,37.5,10.003201581499999,2
mp-2216570,MnOF,0.057145592777756,0.144,4.37045565218281,273.366442877541,Triclinic,"F, Mn, O",14.0,2.99,83.33333333333333,29.978482387666663,3
mp-662619,InOF,0.014839850833334,1.434,6.288036462629004,158.25289531075356,Triclinic,"F, In, O",22.0,3.0666666666666664,88.33333333333333,49.938467721,3
mp-752592,Mn3O5F,0.071629846851831,0.0,4.679248912329929,187.2377608160536,Triclinic,"F, Mn, O",14.0,2.99,83.33333333333333,29.978482387666663,3
mp-752784,MnOF,0.076191651944423,0.0556,4.310780529118455,277.1507172125923,Triclinic,"F, Mn, O",14.0,2.99,83.33333333333333,29.978482387666663,3
mp-752996,MnOF,0.08473115736109,0.0,4.396452888128701,271.74996429901097,Triclinic,"F, Mn, O",14.0,2.99,83.33333333333333,29.978482387666663,3
mp-753016,V3O5F,0.098305421388875,0.9374,3.9548741204871263,105.7320092300499,Triclinic,"F, O, V",13.333333333333334,3.016666666666667,81.66666666666667,28.646301054333332,3
mp-754260,V6O11F,0.052591056249987,0.575499999999999,4.631514505636254,179.49498183281577,Triclinic,"F, O, V",13.333333333333334,3.016666666666667,81.66666666666667,28.646301054333332,3
mp-754441,Mn2O3F,0.078670429166642,0.0,4.643943788052083,252.9780981664735,Triclinic,"F, Mn, O",14.0,2.99,83.33333333333333,29.978482387666663,3
mp-754683,VO2F,0.023428217291664,1.704899999999999,3.376376132358767,300.8074795456275,Triclinic,"F, O, V",13.333333333333334,3.016666666666667,81.66666666666667,28.646301054333332,3
mp-755093,V2O3F,0.036632643333332,0.747599999999999,4.211684477229101,266.33636036287703,Triclinic,"F, O, V",13.333333333333334,3.016666666666667,81.66666666666667,28.646301054333332,3
mp-755126,Mn6O11F,0.064549437453701,0.0,4.818552232740203,180.79125940609487,Triclinic,"F, Mn, O",14.0,2.99,83.33333333333333,29.978482387666663,3
mp-759986,V3O5F,0.063622869166652,0.256199999999999,4.307121396245567,194.16995647047668,Triclinic,"F, O, V",13.333333333333334,3.016666666666667,81.66666666666667,28.646301054333332,3
mp-760369,MnOF,0.072387139027757,0.0,4.658949464305623,256.43890850173096,Triclinic,"F, Mn, O",14.0,2.99,83.33333333333333,29.978482387666663,3
mp-760929,MnOF,0.07536727236109,0.027599999999999,4.375736174826293,273.0365514869476,Triclinic,"F, Mn, O",14.0,2.99,83.33333333333333,29.978482387666663,3
mp-760933,VO2F,0.030711798541664,1.6182,3.40837553815659,297.9833598154973,Triclinic,"F, O, V",13.333333333333334,3.016666666666667,81.66666666666667,28.646301054333332,3
mp-760945,MnOF,0.083852556111089,0.1645,4.44825710769955,268.5851753765026,Triclinic,"F, Mn, O",14.0,2.99,83.33333333333333,29.978482387666663,3
mp-762980,VO2F,0.038947157291664,1.6307,3.227988634823726,314.6353067715545,Triclinic,"F, O, V",13.333333333333334,3.016666666666667,81.66666666666667,28.646301054333332,3
mp-763211,V3O5F,0.065240656944428,0.237699999999999,4.302327161977191,194.38632687285497,Triclinic,"F, O, V",13.333333333333334,3.016666666666667,81.66666666666667,28.646301054333332,3
mp-764002,VO2F,0.045330423124997,1.5828,3.320164412347311,305.9002712624136,Triclinic,"F, O, V",13.333333333333334,3.016666666666667,81.66666666666667,28.646301054333332,3
mp-766870,Mn5O9F,0.084842254666643,0.0,3.971451109077107,183.00366270670156,Triclinic,"F, Mn, O",14.0,2.99,83.33333333333333,29.978482387666663,3
mp-776095,Mn3O5F,0.076167309629608,0.0,4.697448328862082,186.5123418734541,Triclinic,"F, Mn, O",14.0,2.99,83.33333333333333,29.978482387666663,3
mp-776518,Mn4O7F,0.080816947986098,0.0,4.77490779500251,243.9536413171504,Triclinic,"F, Mn, O",14.0,2.99,83.33333333333333,29.978482387666663,3
mp-777061,MnOF,0.079619410694423,0.0588,4.412477621154481,270.7630537690223,Triclinic,"F, Mn, O",14.0,2.99,83.33333333333333,29.978482387666663,3
mp-2037040,HCl,0.027304434999999,5.1152,1.4834605528995342,40.8132290114619,Tetragonal,"Cl, H",9.0,2.68,62.5,18.229000000000003,2
mp-570687,AgCl,0.01127005,0.8720000000000001,5.433843026115748,87.59563002765415,Monoclinic,"Ag, Cl",32.0,2.545,130.0,71.6591,2
mp-1120780,AuCl,0.010198831250001,1.9497,7.317217863458515,210.9773312035387,Tetragonal,"Au, Cl",48.0,2.7800000000000002,117.5,116.20828449999999,2
mp-22897,HgCl,0.0,2.7243,6.920946901522058,113.267339996862,Tetragonal,"Cl, Hg",48.5,2.5300000000000002,125.0,118.02100000000002,2
mp-504825,SeCl,0.019181049570311,2.1951,2.983023567574934,509.51593756627807,Monoclinic,"Cl, Se",25.5,2.855,107.5,57.2105,2
mp-567998,ICl,0.0,1.852199999999999,3.599104829594085,599.2621717471073,Monoclinic,"Cl, I",35.0,2.91,120.0,81.177235,2
mp-568024,ICl,0.0058881875,1.4968,3.721820123202364,579.5033895061734,Monoclinic,"Cl, I",35.0,2.91,120.0,81.177235,2
mp-619575,ClF3,0.0,2.5175,2.497464466586691,491.74309619014207,Monoclinic,"Cl, F",13.0,3.5700000000000003,75.0,27.2242015815,2
mp-32780,AuCl,0.0,1.674399999999999,7.497045788439865,205.9167224305555,Tetragonal,"Au, Cl",48.0,2.7800000000000002,117.5,116.20828449999999,2
mp-1225654,CuCl,0.004516119999999,0.5569000000000001,4.207638995500521,39.06982210929388,Trigonal,"Cl, Cu",23.0,2.5300000000000002,117.5,49.498000000000005,2
mp-1067974,ZrCl,0.07851782,0.0,4.531606037129365,92.83777345876248,Trigonal,"Cl, Zr",28.5,2.245,127.5,63.337,2
mp-27440,ZrCl,0.0,0.0,4.519365844280167,93.08921410109588,Trigonal,"Cl, Zr",28.5,2.245,127.5,63.337,2
mp-27507,ScCl,0.021389462749999,0.0,2.547098788059759,104.84252931588208,Trigonal,"Cl, Sc",19.0,2.2600000000000002,130.0,40.202954000000005,2
mp-27923,TbCl,0.071820185833335,0.0,5.449802189193032,118.453049366198,Trigonal,"Cl, Tb",41.0,1.58,137.5,97.18767500000001,2
mp-540884,YCl,0.037110218333332,0.0,3.6192902255659503,114.11227938768486,Trigonal,"Cl, Y",28.0,2.19,140.0,62.17792,2
mp-568342,TbCl,0.072723243333335,0.0,5.505834354316715,117.2475679814762,Trigonal,"Cl, Tb",41.0,1.58,137.5,97.18767500000001,2
mp-1184046,CuCl,0.018927194999999,0.5736,4.271258036437935,76.97577886979161,Hexagonal,"Cl, Cu",23.0,2.5300000000000002,117.5,49.498000000000005,2
mp-1185319,LiCl,0.003852756249999,5.7373,1.660108131603423,84.81000959835224,Hexagonal,"Cl, Li",10.0,2.0700000000000003,122.5,21.195,2
mp-864928,BrCl,0.096000367499999,1.3235,2.401656937346041,159.51887392997472,Hexagonal,"Br, Cl",26.0,3.06,107.5,57.677,2
mp-1185584,Mg149Cl,0.019863973783332,0.0,1.801353180787078,3371.033545682663,Hexagonal,"Cl, Mg",14.5,2.2350000000000003,125.0,29.8775,2
mp-23256,BCl,0.099478199288194,0.9052,1.502002848545427,1636.7091064111823,Orthorhombic,"B, Cl",11.0,2.6,92.5,23.130000000000003,2
mp-1120767,NaCl,0.05877064,4.3847000000000005,2.049684089998776,284.0823192964595,Hexagonal,"Cl, Na",14.0,2.045,140.0,29.219884640000004,2
mp-23276,InCl,0.0,2.2049,4.257002267367651,1875.7302000224524,Cubic,"Cl, In",33.0,2.47,127.5,75.134,2
mp-1199460,BCl,0.011412763194443,0.0,1.8434931388811344,2000.2855081645728,Cubic,"B, Cl",11.0,2.6,92.5,23.130000000000003,2
mp-23287,CuCl,0.039558421249999,0.451,4.763668616212739,276.07580677604693,Cubic,"Cl, Cu",23.0,2.5300000000000002,117.5,49.498000000000005,2
mp-22914,CuCl,0.018326194999998,0.5646,4.280034689479288,38.40896604376199,Cubic,"Cl, Cu",23.0,2.5300000000000002,117.5,49.498000000000005,2
mp-22865,CsCl,0.0,4.988399999999999,3.92934015987069,71.14827813264381,Cubic,"Cl, Cs",36.0,1.975,180.0,84.17772597999999,2
mp-23167,TlCl,0.001307087499998,2.1732,7.04741623526128,56.51114287050939,Cubic,"Cl, Tl",49.0,2.48,145.0,119.91499999999999,2
mp-23289,KCl,0.07764382,4.8005,2.187678330748572,56.5875450589926,Cubic,"Cl, K",18.0,1.99,160.0,37.274150000000006,2
mp-23299,RbCl,0.029774040000001,4.7794,3.293021768961322,60.97551928053581,Cubic,"Cl, Rb",27.0,1.99,167.5,60.4589,2
mp-22862,NaCl,0.0,5.0037,2.224545046937431,43.625325465502776,Cubic,"Cl, Na",14.0,2.045,140.0,29.219884640000004,2
mp-22905,LiCl,0.0204618825,6.25,2.142565740411992,131.42540639011227,Cubic,"Cl, Li",10.0,2.0700000000000003,122.5,21.195,2
mp-22922,AgCl,0.0,0.9522,5.582622712233539,42.630581348524416,Cubic,"Ag, Cl",32.0,2.545,130.0,71.6591,2
mp-23193,KCl,0.0,5.027,1.995763838602472,62.02905560334427,Cubic,"Cl, K",18.0,1.99,160.0,37.274150000000006,2
mp-23295,RbCl,0.0,4.8388,2.771692542119795,72.44443938610804,Cubic,"Cl, Rb",27.0,1.99,167.5,60.4589,2
mp-569639,TlCl,0.006233657499997,2.5369,5.966892116347531,66.744552771063,Cubic,"Cl, Tl",49.0,2.48,145.0,119.91499999999999,2
mp-573697,CsCl,0.00714125,4.8482,3.242004517941188,86.23238648346586,Cubic,"Cl, Cs",36.0,1.975,180.0,84.17772597999999,2
mp-1066781,BrCl,0.0,1.783,2.419080471638261,158.36993217183098,Orthorhombic,"Br, Cl",26.0,3.06,107.5,57.677,2
mp-1213763,ClF5,0.0,3.086799999999999,2.618869227085088,165.42181096408316,Orthorhombic,"Cl, F",13.0,3.5700000000000003,75.0,27.2242015815,2
